ONTOLOGY,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,richFactor
BP,GO:0032944,regulation of mononuclear cell proliferation,26/1175,245/18986,0.106122448979592,1.71475814155449,2.89218357256282,0.00515047484397475,0.0957114742207181,0.0844651054010961,BMP4/CARD11/CCL5/CD6/CD74/CD86/CR1/FGF10/HES1/HHLA2/HLA-DRB1/IL15/IL23R/IL5/IRS2/KITLG/LILRB2/MIR30B/PLA2G2D/PLA2G2F/PRNP/RASAL3/RIPOR2/SCGB1A1/TNFRSF14/WNT3A,26,1.06122448979592
BP,GO:0001823,mesonephros development,14/1175,105/18986,0.133333333333333,2.15443971631206,3.04672667565244,0.00525007279730256,0.0970849393423709,0.0856771844878481,BMP4/FGF10/FOXC1/FOXD1/HES1/HOXB7/HS3ST3A1/MAGED1/NOG/OSR2/SIM1/SPRY1/TMEM59L/ZBTB16,14,1.33333333333333
BP,GO:0030194,positive regulation of blood coagulation,6/1175,27/18986,0.222222222222222,3.59073286052009,3.46000626122314,0.00533514878683118,0.0970849393423709,0.0856771844878481,ANO6/CD36/F12/F2R/F3/THBS1,6,2.22222222222222
BP,GO:0071624,positive regulation of granulocyte chemotaxis,6/1175,27/18986,0.222222222222222,3.59073286052009,3.46000626122314,0.00533514878683118,0.0970849393423709,0.0856771844878481,C3AR1/C5AR1/CD74/CXCL8/DNM1L/RIPOR2,6,2.22222222222222
BP,GO:0072010,glomerular epithelium development,6/1175,27/18986,0.222222222222222,3.59073286052009,3.46000626122314,0.00533514878683118,0.0970849393423709,0.0856771844878481,EDNRB/FOXC1/KLF15/LAMB2/MAGI2/PTPRO,6,2.22222222222222
BP,GO:1900048,positive regulation of hemostasis,6/1175,27/18986,0.222222222222222,3.59073286052009,3.46000626122314,0.00533514878683118,0.0970849393423709,0.0856771844878481,ANO6/CD36/F12/F2R/F3/THBS1,6,2.22222222222222
BP,GO:1905523,positive regulation of macrophage migration,6/1175,27/18986,0.222222222222222,3.59073286052009,3.46000626122314,0.00533514878683118,0.0970849393423709,0.0856771844878481,C3AR1/C5AR1/CCL5/MSTN/PTK2/THBS1,6,2.22222222222222
BP,GO:0050729,positive regulation of inflammatory response,19/1175,162/18986,0.117283950617284,1.89510900971894,2.93871561723069,0.0054707376405652,0.0992089974197669,0.0875516597359419,ALOX5AP/C3/CCL24/GBP5/GSDMD/IL15/IL16/IL17RA/MAP3K8/MAPK13/NKG7/NLRP12/PTGER4/PTGS2/S100A12/S100A8/S100A9/TLR7/TNFRSF11A,19,1.17283950617284
BP,GO:0042130,negative regulation of T cell proliferation,11/1175,74/18986,0.148648648648649,2.40190914318574,3.10346663490723,0.0056071313121022,0.101324603531539,0.0894186761482682,BMP4/CD86/CR1/HLA-DRB1/LILRB2/PLA2G2D/PLA2G2F/PRNP/RIPOR2/SCGB1A1/TNFRSF14,11,1.48648648648649
BP,GO:0055006,cardiac cell development,13/1175,95/18986,0.136842105263158,2.21113549832027,3.03953496992765,0.00562593349138798,0.101324603531539,0.0894186761482682,ACTN2/ALPK3/BMP4/ISL1/MEIS1/MYLK3/NEBL/PLEC/RGS2/SLC8A1/SPRY1/TGFBR3/ZMPSTE24,13,1.36842105263158
BP,GO:0010324,membrane invagination,10/1175,64/18986,0.15625,2.52473404255319,3.13820020894746,0.00566503017795226,0.101680524593348,0.0897327754790426,ALOX15/ANO6/C3/CD36/FNBP1L/ITGAM/ITGB2/MARCO/MEGF10/THBS1,10,1.5625
BP,GO:0002274,myeloid leukocyte activation,26/1175,247/18986,0.105263157894737,1.70087346024636,2.84770480639046,0.00572323654804993,0.101693785266369,0.0897444779854923,BPI/C5AR1/CCL5/CD74/CLU/CST7/CTSG/CXCL6/CXCL8/DCSTAMP/DYSF/ENPP3/FCER2/IL15/IL16/IRF4/IRGM/ITGAM/ITGB2/KIT/MCUB/NDRG1/PRAM1/S100A12/SYT11/THBS1,26,1.05263157894737
BP,GO:0050769,positive regulation of neurogenesis,26/1175,247/18986,0.105263157894737,1.70087346024636,2.84770480639046,0.00572323654804993,0.101693785266369,0.0897444779854923,AMIGO1/CAPRIN2/CDKL5/CHODL/CUX2/CXCL12/EFNA5/EGFR/EGR2/GPRASP3/HES1/KIT/KRAS/L1CAM/MAP6/NCAN/NRP1/NTRK2/OLIG2/OPRM1/PLXND1/POU4F2/PRKCH/SPINT1/VEGFC/WNT3A,26,1.05263157894737
BP,GO:0051962,positive regulation of nervous system development,30/1175,297/18986,0.101010101010101,1.63215130023641,2.82024157433961,0.0057237802697937,0.101693785266369,0.0897444779854923,AMIGO1/AMIGO2/CAPRIN2/CDKL5/CHODL/CUX2/CXCL12/EFNA5/EGFR/EGR2/EPHB1/FLRT2/GPRASP3/HES1/KIT/KRAS/L1CAM/LRRTM3/MAP6/NCAN/NRP1/NTRK2/OLIG2/OPRM1/PLXND1/POU4F2/PRKCH/SPINT1/VEGFC/WNT3A,30,1.01010101010101
BP,GO:0035137,hindlimb morphogenesis,7/1175,36/18986,0.194444444444444,3.14189125295508,3.30387907011362,0.00585885072770192,0.103394952942901,0.0912457536504336,ALX4/BMP4/MSX1/OSR2/RSPO2/TWIST1/ZBTB16,7,1.94444444444444
BP,GO:0048665,neuron fate specification,7/1175,36/18986,0.194444444444444,3.14189125295508,3.30387907011362,0.00585885072770192,0.103394952942901,0.0912457536504336,DMRT3/ESRP1/ISL1/LHX3/POU4F1/SOX1/TLX3,7,1.94444444444444
BP,GO:0061041,regulation of wound healing,17/1175,140/18986,0.121428571428571,1.96207902735562,2.93457527495644,0.00590087134501194,0.103460947357663,0.0913039935348794,ANO6/CASK/CAV1/CD36/CD9/F12/F2R/F3/FERMT1/HRAS/KNG1/PLAUR/PTK2/SERPINC1/SERPING1/TFPI/THBS1,17,1.21428571428571
BP,GO:0050870,positive regulation of T cell activation,27/1175,260/18986,0.103846153846154,1.67797708674304,2.82721777848094,0.00590193652924487,0.103460947357663,0.0913039935348794,ARID2/CARD11/CAV1/CCL2/CCL5/CD6/CD74/CD86/CR1/EGR3/HES1/HHLA2/HLA-DQB1/HLA-DRB1/HLA-DRB5/IL15/IL23R/IL7R/KITLG/LEF1/LILRB2/MAP3K8/MIR30B/RASAL3/TNFRSF14/VNN1/ZBTB16,27,1.03846153846154
BP,GO:0014855,striated muscle cell proliferation,12/1175,85/18986,0.141176470588235,2.28117146433041,3.04056583320178,0.00595923142861493,0.103773503586377,0.0915798235230506,ARID2/EPHB1/ERBB4/FGF20/FOXC1/HGF/MEGF10/MSTN/MYOG/NDRG4/NOG/TGFBR3,12,1.41176470588235
BP,GO:0086001,cardiac muscle cell action potential,12/1175,85/18986,0.141176470588235,2.28117146433041,3.04056583320178,0.00595923142861493,0.103773503586377,0.0915798235230506,ANK3/CACNA2D1/CAMK2D/CAV1/CTNNA3/DSG2/FGF13/KCND3/KCNH6/KCNJ3/SLC4A3/SLC8A1,12,1.41176470588235
BP,GO:0002237,response to molecule of bacterial origin,36/1175,375/18986,0.096,1.55119659574468,2.76896450218828,0.00601115065705422,0.104332149522931,0.092072826982637,AXL/BPI/C5AR1/CCL2/CCR5/CD14/CD36/CD6/CD86/CTSG/CXCL1/CXCL10/CXCL5/CXCL6/CXCL8/DEFA4/EDNRB/F2R/FGF10/GBP5/IL23R/IRGM/LDOC1/LILRB2/MMP9/PTGER2/PTGER4/PTGFR/PTGIR/PTGS2/S100A8/SCGB1A1/SPON2/TNFRSF11A/TRIB1/VIM,36,0.96
BP,GO:0003206,cardiac chamber morphogenesis,16/1175,129/18986,0.124031007751938,2.00412996866238,2.9391961209692,0.00606434355646975,0.104909153827218,0.0925820316498446,ADAMTS1/ADGRG6/BMP4/CCN1/CPE/FOXC1/HES1/HEYL/ISL1/MESP1/NOG/NRP1/PARVA/POU4F1/TGFBR3/TNNC1,16,1.24031007751938
BP,GO:0045123,cellular extravasation,11/1175,75/18986,0.146666666666667,2.36988368794326,3.05307280554191,0.00621286595502564,0.107126105106491,0.094538484885964,CCL2/CD99/CHST2/CHST4/CXCL12/ITGA1/ITGB7/MADCAM1/PDGFD/PTGER4/RIPOR2,11,1.46666666666667
BP,GO:0060602,branch elongation of an epithelium,5/1175,20/18986,0.25,4.03957446808511,3.49317219656922,0.00638791901356034,0.109071643156863,0.0962554167149266,BMP4/ESR1/FGF10/SPRY1/TNC,5,2.5
BP,GO:0097154,GABAergic neuron differentiation,5/1175,20/18986,0.25,4.03957446808511,3.49317219656922,0.00638791901356034,0.109071643156863,0.0962554167149266,ARX/BCL11B/DLX2/PRDM13/TLX3,5,2.5
BP,GO:2000679,positive regulation of transcription regulatory region DNA binding,5/1175,20/18986,0.25,4.03957446808511,3.49317219656922,0.00638791901356034,0.109071643156863,0.0962554167149266,FOXC1/NIBAN2/POU4F1/POU4F2/TWIST1,5,2.5
BP,GO:0010818,T cell chemotaxis,6/1175,28/18986,0.214285714285714,3.46249240121581,3.34917420336969,0.00644108607524792,0.109623532911744,0.0967424578632875,CCL5/CXCL10/CXCL12/CXCL16/DEFA4/PLEC,6,2.14285714285714
BP,GO:0150076,neuroinflammatory response,12/1175,86/18986,0.13953488372093,2.25464621474518,2.99515765025393,0.00654606309522014,0.110793213059464,0.0977746972866921,C5AR1/CD200R1/CD200R1L/CLU/CST7/EGFR/ITGAM/ITGB2/LRP1/MMP9/PTGS2/SYT11,12,1.3953488372093
BP,GO:0001503,ossification,42/1175,456/18986,0.0921052631578947,1.48826427771557,2.71068932563684,0.00655194699781201,0.110793213059464,0.0977746972866921,ADAMTS7/ALOX15/ANO6/BMP4/CCN1/CCN2/CCN3/CLEC5A/COL13A1/CREB3L1/DNAI3/EGFR/EGR2/FOXC1/HGF/IGFBP3/KREMEN2/LEF1/LRP4/MAP2K6/MIR30B/MYOG/NOG/OSR2/PANX3/PHOSPHO1/PTGER4/PTGS2/PTK2/RSPO2/RYR1/SGMS2/SLC8A1/TNC/TNFRSF11A/TWIST1/TWIST2/VEGFC/WNT3A/WWTR1/ZBTB16/ZMPSTE24,42,0.921052631578947
BP,GO:0048562,embryonic organ morphogenesis,30/1175,300/18986,0.1,1.61582978723404,2.76148843593399,0.00658503849718292,0.110962728099746,0.0979242938304817,ALDH1A3/ALX1/ALX4/BMP4/CHRNA10/DLX2/FGF10/FOXE1/GRXCR2/GSC/HES1/HIPK1/HMX3/HOXB7/KCNQ4/MAFB/MESP1/MSX1/MYO3B/NDRG4/NDST1/NODAL/NOG/OSR2/PAX5/PTK7/STRC/TWIST1/USH1C/WNT3A,30,1
BP,GO:0002087,regulation of respiratory gaseous exchange by nervous system process,4/1175,13/18986,0.307692307692308,4.97178396072013,3.6793353468566,0.00664636990899788,0.110962728099746,0.0979242938304817,ADORA1/GLRA1/TLX3/TSHZ3,4,3.07692307692308
BP,GO:0014816,skeletal muscle satellite cell differentiation,4/1175,13/18986,0.307692307692308,4.97178396072013,3.6793353468566,0.00664636990899788,0.110962728099746,0.0979242938304817,EPHB1/MCUB/MEGF10/MSTN,4,3.07692307692308
BP,GO:0031650,regulation of heat generation,4/1175,13/18986,0.307692307692308,4.97178396072013,3.6793353468566,0.00664636990899788,0.110962728099746,0.0979242938304817,ARRDC3/EDNRB/PTGS2/TNFRSF11A,4,3.07692307692308
BP,GO:0003002,regionalization,40/1175,430/18986,0.0930232558139535,1.50309747649678,2.71034307319884,0.00666969323873384,0.110999736526903,0.0979569536628164,ALX4/BARX1/BMP4/C3/CAPRIN2/CELSR2/CRIPTO/DLL3/DLX2/DMRT3/EGR2/ENKUR/FGF10/FOXC1/FOXD1/GSC/HES1/HEYL/HIPK1/HOXB7/ISL1/ITGAM/LEF1/LFNG/LHX3/LRP4/MAFB/MESP1/MSX1/NDRG4/NODAL/NOG/NRP1/PKD1L1/SOX1/SPRY1/TBR1/TDRD6/WNT3A/ZBTB16,40,0.930232558139535
BP,GO:0050867,positive regulation of cell activation,37/1175,391/18986,0.0946291560102302,1.52904609022147,2.71496277145152,0.00678220112261408,0.112516074775481,0.0992951178801444,ARID2/AXL/CARD11/CAV1/CCL2/CCL5/CD6/CD74/CD86/CR1/EGR3/FGF10/GP9/HES1/HHLA2/HLA-DQB1/HLA-DRB1/HLA-DRB5/IL15/IL16/IL23R/IL5/IL7R/IRGM/IRS2/KITLG/LEF1/LILRB2/MAP3K8/MIR30B/PEAR1/RASAL3/THBS1/TNFRSF14/VNN1/WNT3A/ZBTB16,37,0.946291560102302
BP,GO:1904645,response to amyloid-beta,9/1175,56/18986,0.160714285714286,2.59686930091185,3.07374730239604,0.00703977355511933,0.116421915491738,0.102742011269517,CACNA1A/CACNA1B/CACNA2D1/CD36/FPR2/LRP1/MMP9/PRNP/RAMP3,9,1.60714285714286
BP,GO:0048839,inner ear development,22/1175,202/18986,0.108910891089109,1.75981461975985,2.7884918070306,0.00711430446376474,0.1172856651252,0.103504267879026,ALDH1A3/BMP4/CHRNA10/ESRP1/FGF10/FGF20/GRXCR2/HES1/HMX3/KCNQ4/LHX3/LIN7A/MAFB/MCOLN3/MSX1/MYO3B/PLPPR4/PTK7/SLC25A27/STRC/USH1C/WNT3A,22,1.08910891089109
BP,GO:0007492,endoderm development,12/1175,87/18986,0.137931034482759,2.22873074101247,2.95037364424407,0.0071775568950576,0.117958661597212,0.104098185362858,BMP4/COL5A1/COL7A1/ITGB2/LAMB3/MESP1/MMP15/MMP9/NODAL/NOG/ONECUT1/PAX9,12,1.37931034482759
BP,GO:0010951,negative regulation of endopeptidase activity,14/1175,109/18986,0.128440366972477,2.075377708374,2.89193064223196,0.00730566743807746,0.119318338685868,0.105298096549472,ANXA8/CR1/LAMP3/MIR339/MMP9/PLAUR/PTGS2/SERPINB1/SERPINB10/SERPING1/SPOCK1/SPOCK2/THBS1/TIMP3,14,1.28440366972477
BP,GO:0060079,excitatory postsynaptic potential,14/1175,109/18986,0.128440366972477,2.075377708374,2.89193064223196,0.00730566743807746,0.119318338685868,0.105298096549472,ADORA1/CHRNA10/CHRNA6/CUX2/GLRA1/GRIK2/MAPK8IP2/MET/MIR30B/NPFF/P2RX5/RIMS1/STX1A/SYNE1,14,1.28440366972477
BP,GO:0033002,muscle cell proliferation,26/1175,252/18986,0.103174603174603,1.66712597095576,2.7382490304025,0.00739017035420267,0.119664356832175,0.105603456585314,ADAMTS1/ARID2/BMP4/CALCRL/CCL5/CCN3/EGFR/EPHB1/ERBB4/FGF20/FOXC1/HGF/IGFBP3/MEGF10/MIR339/MMP9/MSTN/MYOG/NDRG4/NOG/PDGFD/PTGIR/PTGS2/TGFBR3/THBS1/TRIB1,26,1.03174603174603
BP,GO:0042098,T cell proliferation,23/1175,215/18986,0.106976744186047,1.7285620979713,2.75944779040281,0.00744001746564293,0.119664356832175,0.105603456585314,BMP4/CARD11/CCL5/CD6/CD86/CR1/CTPS1/HES1/HHLA2/HLA-DRB1/IL15/IL23R/KITLG/LILRB2/MIR30B/PLA2G2D/PLA2G2F/PRNP/RASAL3/RIPOR2/SCGB1A1/SH2D2A/TNFRSF14,23,1.06976744186047
BP,GO:0035051,cardiocyte differentiation,19/1175,167/18986,0.11377245508982,1.83836921900879,2.79495854853923,0.00755055421162776,0.119664356832175,0.105603456585314,ACTN2/ALPK3/BMP4/EGFR/HES1/ISL1/MEIS1/MESP1/MYLK3/NEBL/PLEC/RGS2/SLC8A1/SPRY1/SYNE1/TGFBR3/TWIST1/WNT3A/ZMPSTE24,19,1.1377245508982
BP,GO:0009880,embryonic pattern specification,11/1175,77/18986,0.142857142857143,2.3083282674772,2.95466255737503,0.00757756363476314,0.119664356832175,0.105603456585314,CRIPTO/ERBB4/FGF10/MEIS1/MESP1/NODAL/NRP1/RIPPLY3/SIM2/TDRD6/ZBTB16,11,1.42857142857143
BP,GO:0032309,icosanoid secretion,8/1175,47/18986,0.170212765957447,2.75034857401539,3.08585158178572,0.00763613991904498,0.119664356832175,0.105603456585314,BDKRB2/CYP4A11/MAP2K6/PLA2G2C/PLA2G2D/PLA2G2F/PTGS2/TNFRSF11A,8,1.70212765957447
BP,GO:1902622,regulation of neutrophil migration,8/1175,47/18986,0.170212765957447,2.75034857401539,3.08585158178572,0.00763613991904498,0.119664356832175,0.105603456585314,C3AR1/C5AR1/CD74/CD99/CXCL8/DNM1L/RIPOR2/SLAMF8,8,1.70212765957447
BP,GO:0042742,defense response to bacterium,33/1175,342/18986,0.0964912280701754,1.55913400522583,2.68002900306871,0.00769043848394099,0.119664356832175,0.105603456585314,BPI/C5AR1/CCL20/CD36/CTSG/CXCL6/DEFA4/DEFB1/FPR2/GBP5/GBP7/GNLY/GSDMD/H2BC10/H2BC4/IL23R/IL7R/IRGM/LPO/LYZ/MICA/RNASE1/RNASE3/RNASE6/S100A12/S100A8/S100A9/SEMG1/SLAMF8/SPON2/SYT11/TNFRSF14/TREM1,33,0.964912280701754
BP,GO:0034695,response to prostaglandin E,6/1175,29/18986,0.206896551724138,3.34309611151871,3.24327951808263,0.00770442452101607,0.119664356832175,0.105603456585314,A2M/ADCY6/GNG2/PTGER2/PTGER4/TGFBR3,6,2.06896551724138
BP,GO:0098901,regulation of cardiac muscle cell action potential,6/1175,29/18986,0.206896551724138,3.34309611151871,3.24327951808263,0.00770442452101607,0.119664356832175,0.105603456585314,CAMK2D/CAV1/CTNNA3/DSG2/FGF13/SLC4A3,6,2.06896551724138
BP,GO:1903671,negative regulation of sprouting angiogenesis,6/1175,29/18986,0.206896551724138,3.34309611151871,3.24327951808263,0.00770442452101607,0.119664356832175,0.105603456585314,ADAMTS9/CREB3L1/KLF2/MIR30C1/MIR30E/THBS1,6,2.06896551724138
BP,GO:0007265,Ras protein signal transduction,15/1175,121/18986,0.12396694214876,2.00309477756286,2.84306200843698,0.0077640977437594,0.119664356832175,0.105603456585314,FGF10/HRAS/KITLG/KRAS/KSR2/RALGPS2/RASA4/RASAL3/RASGEF1B/RASGRF1/RASGRP3/RGL3/SPRY1/SYDE1/SYDE2,15,1.2396694214876
BP,GO:0050909,sensory perception of taste,10/1175,67/18986,0.149253731343284,2.41168624960305,2.97307989104969,0.00785109709807618,0.119664356832175,0.105603456585314,CALHM1/CD36/GNG13/LEF1/LPO/PKD1L3/PKD2L1/REEP2/RTP3/TAS2R60,10,1.49253731343284
BP,GO:0001708,cell fate specification,14/1175,110/18986,0.127272727272727,2.05651063829787,2.85427172221742,0.00790828716503461,0.119664356832175,0.105603456585314,DMRT3/ESRP1/GSC/ISL1/LHX3/MESP1/NODAL/NRP1/OLIG2/POU4F1/SOX1/TBR1/TLX3/WNT3A,14,1.27272727272727
BP,GO:0002686,negative regulation of leukocyte migration,9/1175,57/18986,0.157894736842105,2.55131019036954,3.01267525107672,0.0079123173393155,0.119664356832175,0.105603456585314,ADORA1/CCL2/CCN3/CD200R1/CXCL12/GDF15/PTGER4/RIPOR2/SLAMF8,9,1.57894736842105
BP,GO:0050982,detection of mechanical stimulus,9/1175,57/18986,0.157894736842105,2.55131019036954,3.01267525107672,0.0079123173393155,0.119664356832175,0.105603456585314,CHRNA10/CXCL12/KIT/PKD1L1/PKD1L3/PKD2L1/PTK2/PTPRQ/STRC,9,1.57894736842105
BP,GO:0099024,plasma membrane invagination,9/1175,57/18986,0.157894736842105,2.55131019036954,3.01267525107672,0.0079123173393155,0.119664356832175,0.105603456585314,ALOX15/ANO6/C3/CD36/ITGAM/ITGB2/MARCO/MEGF10/THBS1,9,1.57894736842105
BP,GO:0008037,cell recognition,18/1175,156/18986,0.115384615384615,1.86441898527005,2.78446342816485,0.00794984826256937,0.119664356832175,0.105603456585314,ADAM32/AMIGO1/C4BPA/CD36/CD6/CD9/CNTN4/CNTNAP3/EPHB1/FUT3/MEGF10/NCAM2/NRP1/OVGP1/PCDHB6/PEAR1/PLXND1/SPON2,18,1.15384615384615
BP,GO:0051588,regulation of neurotransmitter transport,13/1175,99/18986,0.131313131313131,2.12179669030733,2.87428841020159,0.00795101331723502,0.119664356832175,0.105603456585314,CASK/DYSF/GPR158/KCNMB4/PPFIA2/RAB3B/RIMS1/RIMS3/SLC38A2/SLC4A8/STX1A/SV2C/SYT11,13,1.31313131313131
BP,GO:0043516,regulation of DNA damage response, signal transduction by p53 class mediator,7/1175,38/18986,0.184210526315789,2.97652855543113,3.13251591104035,0.00795588229589857,0.119664356832175,0.105603456585314,CD74/DYRK3/MSX1/PYHIN1/SPRED1/TWIST1/ZMPSTE24,7,1.84210526315789
BP,GO:0071392,cellular response to estradiol stimulus,7/1175,38/18986,0.184210526315789,2.97652855543113,3.13251591104035,0.00795588229589857,0.119664356832175,0.105603456585314,EGFR/ESR1/MYOG/POU4F1/POU4F2/RAMP3/ZNF703,7,1.84210526315789
BP,GO:0018108,peptidyl-tyrosine phosphorylation,22/1175,204/18986,0.107843137254902,1.7425615352524,2.73877715617327,0.00795991833030737,0.119664356832175,0.105603456585314,CAV1/CD36/CRIPTO/EFNA5/EGFR/EPHA7/ERBB4/FGF10/FLT1/FLT3/HES1/IL15/IL5/ITGB2/KIT/KITLG/LRP4/NRP1/PRNP/PTK2/SAMSN1/ZFYVE28,22,1.07843137254902
BP,GO:0007599,hemostasis,25/1175,241/18986,0.103734439834025,1.67617197845855,2.7133327083864,0.00796002534548521,0.119664356832175,0.105603456585314,ANO6/ANXA8/AXL/CAV1/CD36/CD9/CTSG/F12/F13B/F2R/F3/FGL1/GP9/GPI/KNG1/MYL9/PABPC4/PEAR1/PLAUR/SERPINC1/SERPING1/TFPI/THBS1/VWF/WNT3A,25,1.03734439834025
BP,GO:0050817,coagulation,25/1175,241/18986,0.103734439834025,1.67617197845855,2.7133327083864,0.00796002534548521,0.119664356832175,0.105603456585314,ANO6/ANXA8/AXL/CAV1/CD36/CD9/CTSG/F12/F13B/F2R/F3/FGL1/GP9/KNG1/MYL9/PABPC4/PEAR1/PLAUR/SEMG1/SERPINC1/SERPING1/TFPI/THBS1/VWF/WNT3A,25,1.03734439834025
BP,GO:0002544,chronic inflammatory response,5/1175,21/18986,0.238095238095238,3.84721377912867,3.35299868296723,0.00796397126664028,0.119664356832175,0.105603456585314,CCL5/S100A8/S100A9/THBS1/VNN1,5,2.38095238095238
BP,GO:0032930,positive regulation of superoxide anion generation,5/1175,21/18986,0.238095238095238,3.84721377912867,3.35299868296723,0.00796397126664028,0.119664356832175,0.105603456585314,EGFR/FPR2/HVCN1/ITGAM/ITGB2,5,2.38095238095238
BP,GO:0051930,regulation of sensory perception of pain,5/1175,21/18986,0.238095238095238,3.84721377912867,3.35299868296723,0.00796397126664028,0.119664356832175,0.105603456585314,ADORA1/CCN3/F2R/GRM1/MGLL,5,2.38095238095238
BP,GO:0051931,regulation of sensory perception,5/1175,21/18986,0.238095238095238,3.84721377912867,3.35299868296723,0.00796397126664028,0.119664356832175,0.105603456585314,ADORA1/CCN3/F2R/GRM1/MGLL,5,2.38095238095238
BP,GO:0140354,lipid import into cell,5/1175,21/18986,0.238095238095238,3.84721377912867,3.35299868296723,0.00796397126664028,0.119664356832175,0.105603456585314,ACSL1/CD36/IRS2/PLPPR4/THBS1,5,2.38095238095238
BP,GO:1904018,positive regulation of vasculature development,21/1175,192/18986,0.109375,1.76731382978723,2.7446951263125,0.00803036914258644,0.120318265871402,0.106180529463679,ADAM12/C3/C3AR1/C5AR1/CCL24/CXCL12/CXCL8/CYBB/F3/FLT1/FUT1/HIPK1/HK2/ISL1/MIR30B/NODAL/NRP1/THBS1/TIE1/TNFSF12/TWIST1,21,1.09375
BP,GO:0050671,positive regulation of lymphocyte proliferation,17/1175,145/18986,0.117241379310345,1.8944211298606,2.776861115038,0.00833314816318302,0.123679554426622,0.109146857110513,CARD11/CCL5/CD6/CD74/CD86/FGF10/HES1/HHLA2/IL15/IL23R/IL5/IRS2/KITLG/LILRB2/MIR30B/RASAL3/WNT3A,17,1.17241379310345
BP,GO:0032890,regulation of organic acid transport,11/1175,78/18986,0.141025641025641,2.27873431533006,2.90659757273691,0.00834200247189633,0.123679554426622,0.109146857110513,ACSL1/ADORA1/CYP4A11/IRS2/MAP2K6/RGS2/SLC38A1/SLC38A2/SV2A/THBS1/TNFRSF11A,11,1.41025641025641
BP,GO:0060562,epithelial tube morphogenesis,32/1175,331/18986,0.0966767371601208,1.5621315163592,2.64992991219998,0.00834852024429457,0.123679554426622,0.109146857110513,BMP4/COL4A1/CXCL10/EPHA7/ESR1/FGF10/FOXD1/HES1/HOXB7/HS3ST3A1/KRAS/LEF1/MAGED1/MESP1/MET/NDRG4/NFATC4/NODAL/NOG/NRP1/PGR/PLXND1/PRKACB/RSPO2/SPINT1/SPRY1/TIE1/TMEM59L/TNC/TRIM71/TWIST1/WNT3A,32,0.966767371601208
BP,GO:0046942,carboxylic acid transport,34/1175,357/18986,0.0952380952380952,1.53888551165147,2.64007294366506,0.00835791734554305,0.123679554426622,0.109146857110513,ACSL1/ADORA1/AKR1C4/APBA1/BDKRB2/CD36/CYP4A11/GRM1/IRS2/KCNK1/MAP2K6/NR0B2/NTRK2/PLA2G2C/PLA2G2D/PLA2G2F/PTGS2/RBP1/RGS2/SLC10A6/SLC16A10/SLC22A7/SLC25A2/SLC26A11/SLC26A4/SLC35D2/SLC38A1/SLC38A2/SLC38A4/SLC6A12/SLC7A3/SV2A/THBS1/TNFRSF11A,34,0.952380952380952
BP,GO:0071219,cellular response to molecule of bacterial origin,25/1175,242/18986,0.103305785123967,1.66924564796905,2.69117650832175,0.00837229917776715,0.123679554426622,0.109146857110513,AXL/BPI/CCL2/CCR5/CD14/CD36/CD6/CD86/CTSG/CXCL1/CXCL10/CXCL5/CXCL6/CXCL8/DEFA4/EDNRB/GBP5/IRGM/LDOC1/LILRB2/MMP9/PTGS2/SPON2/TRIB1/VIM,25,1.03305785123967
BP,GO:0034767,positive regulation of monoatomic ion transmembrane transport,18/1175,157/18986,0.114649681528662,1.85254370510909,2.75507187151871,0.00847613349575414,0.124731669328753,0.110075345537068,ACTN2/AMIGO1/ANK3/ANO6/CAV1/CCL2/CXCL10/F2R/FGF13/FXYD2/FXYD6/GRM6/JPH2/LRRC52/P2RX5/TESC/TRPC1/TRPC6,18,1.14649681528662
BP,GO:0043087,regulation of GTPase activity,21/1175,193/18986,0.10880829015544,1.75815676331165,2.71906564958179,0.00850217050735559,0.124731669328753,0.110075345537068,ARAP3/ASAP3/CCL24/CDKL5/EFNA5/F2R/FGD5/HRAS/MET/NTRK2/PIP5K1A/PTK2/RAP1GAP/RASA4/RASGRF1/RIPOR2/S100A10/SYDE1/SYDE2/TBC1D2/TBC1D30,21,1.0880829015544
BP,GO:0051250,negative regulation of lymphocyte activation,19/1175,169/18986,0.112426035502959,1.81661337026312,2.73882780562677,0.00854399966404899,0.124731669328753,0.110075345537068,AXL/BMP4/CD74/CD86/CR1/CTSG/FGL1/HLA-DRB1/ILDR2/LILRB2/MICA/MIR30B/PLA2G2D/PLA2G2F/PRNP/RIPOR2/SAMSN1/SCGB1A1/TNFRSF14,19,1.12426035502959
BP,GO:0035249,synaptic transmission, glutamatergic,14/1175,111/18986,0.126126126126126,2.03798351543032,2.81701103247893,0.0085496377323481,0.124731669328753,0.110075345537068,ABTB3/ADORA1/CACNG5/CCL2/EGFR/GRIK2/GRM1/GRM4/GRM6/MAPK8IP2/PLPPR4/PTGS2/SLC38A2/TSHZ3,14,1.26126126126126
BP,GO:0071229,cellular response to acid chemical,13/1175,100/18986,0.13,2.10057872340426,2.83420462391069,0.00863650276610517,0.124731669328753,0.110075345537068,AMIGO1/COL4A1/CPEB1/CYBB/EGFR/GLRA1/KLF2/NTRK2/PDGFD/PLEC/PTGS2/SESN3/STAMBPL1,13,1.3
