ONTOLOGY,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,richFactor
BP,GO:1902107,positive regulation of leukocyte differentiation,23/1175,195/18986,0.117948717948718,1.90585051827605,3.26572024666622,0.00222847715261521,0.0560744561990594,0.049485549060088,ARID2/AXL/CD101/CD74/CD86/CR1/DCSTAMP/EGR3/HLA-DRB1/IL15/IL23R/IL5/IL7R/KITLG/LEF1/LILRB2/POU4F1/POU4F2/TESC/TNFRSF11A/TRIB1/VNN1/ZBTB16,23,1.17948717948718
BP,GO:1903708,positive regulation of hemopoiesis,23/1175,195/18986,0.117948717948718,1.90585051827605,3.26572024666622,0.00222847715261521,0.0560744561990594,0.049485549060088,ARID2/AXL/CD101/CD74/CD86/CR1/DCSTAMP/EGR3/HLA-DRB1/IL15/IL23R/IL5/IL7R/KITLG/LEF1/LILRB2/POU4F1/POU4F2/TESC/TNFRSF11A/TRIB1/VNN1/ZBTB16,23,1.17948717948718
BP,GO:0002695,negative regulation of leukocyte activation,23/1175,196/18986,0.11734693877551,1.89612679114199,3.23902417380783,0.00238090167073619,0.0579464583277535,0.0511375856460734,AXL/BMP4/BPI/CD74/CD86/CR1/CST7/CTSG/ENPP3/FGL1/HLA-DRB1/ILDR2/LILRB2/MICA/MIR30B/PLA2G2D/PLA2G2F/PRNP/RIPOR2/SAMSN1/SCGB1A1/SYT11/TNFRSF14,23,1.1734693877551
BP,GO:0042098,T cell proliferation,23/1175,215/18986,0.106976744186047,1.7285620979713,2.75944779040281,0.00744001746564293,0.119664356832175,0.105603456585314,BMP4/CARD11/CCL5/CD6/CD86/CR1/CTPS1/HES1/HHLA2/HLA-DRB1/IL15/IL23R/KITLG/LILRB2/MIR30B/PLA2G2D/PLA2G2F/PRNP/RASAL3/RIPOR2/SCGB1A1/SH2D2A/TNFRSF14,23,1.06976744186047
BP,GO:0060560,developmental growth involved in morphogenesis,23/1175,238/18986,0.0966386554621849,1.56151618094046,2.23899623843586,0.0228346277646941,0.210775125741028,0.186008452555957,BMP4/CDKL5/CPNE5/CXCL12/EFNA5/EPHA7/ESR1/FGF10/FGF13/L1CAM/LAMB2/MESP1/MT3/NRN1/NRP1/PAK6/POU4F2/PTK7/RIMS1/SEMA5B/SPRY1/TNC/WNT3A,23,0.966386554621849
BP,GO:0031640,killing of cells of another organism,22/1175,124/18986,0.17741935483871,2.86679478380233,5.35665447072676,6.87204310731003e-06,0.00120466915671145,0.00106311712491684,CCL13/CCL20/CTSG/CXCL1/CXCL10/CXCL12/CXCL6/CXCL8/DEFA4/FCER2/GBP5/GBP7/GNLY/GZMB/GZMH/KNG1/LYZ/MICA/NKG7/S100A12/SEMG1/TREM1,22,1.7741935483871
BP,GO:0141061,disruption of cell in another organism,22/1175,124/18986,0.17741935483871,2.86679478380233,5.35665447072676,6.87204310731003e-06,0.00120466915671145,0.00106311712491684,CCL13/CCL20/CTSG/CXCL1/CXCL10/CXCL12/CXCL6/CXCL8/DEFA4/FCER2/GBP5/GBP7/GNLY/GZMB/GZMH/KNG1/LYZ/MICA/NKG7/S100A12/SEMG1/TREM1,22,1.7741935483871
BP,GO:0141060,disruption of anatomical structure in another organism,22/1175,127/18986,0.173228346456693,2.79907522198023,5.2248272360773,1.02308387350493e-05,0.00161970251286131,0.00142938288832288,CCL13/CCL20/CTSG/CXCL1/CXCL10/CXCL12/CXCL6/CXCL8/DEFA4/FCER2/GBP5/GBP7/GNLY/GZMB/GZMH/KNG1/LYZ/MICA/NKG7/S100A12/SEMG1/TREM1,22,1.73228346456693
BP,GO:0002687,positive regulation of leukocyte migration,22/1175,152/18986,0.144736842105263,2.33870100783875,4.25612312854097,0.000169893193272965,0.010923352104338,0.00963982734921117,ANO6/C3AR1/C5AR1/CCL20/CCL24/CCL5/CD74/CD99/CXCL10/CXCL12/CXCL8/DNM1L/FPR2/KITLG/MADCAM1/MSTN/PDGFD/PTK2/RIPOR2/THBS1/TNFRSF14/VEGFC,22,1.44736842105263
BP,GO:0007009,plasma membrane organization,22/1175,173/18986,0.127167630057803,2.05481244619358,3.57972241894936,0.00104216683789387,0.036538369336559,0.032245007637011,ANK3/ANO5/ANO6/CAV1/CAVIN2/CD9/CLU/COL5A1/CR1/EHD2/EPB41L3/FNBP1L/MAFB/NDRG1/PACSIN1/PLEC/ROPN1B/S100A10/SPTBN1/SYPL2/SYT11/TIE1,22,1.27167630057803
BP,GO:0007189,adenylate cyclase-activating G protein-coupled receptor signaling pathway,22/1175,184/18986,0.119565217391304,1.93197039777983,3.26278973721765,0.00231489453256609,0.0571550720505401,0.0504391894938664,ADCY6/ADGRB2/ADGRD2/ADGRE1/ADGRG3/ADGRG6/ADGRL3/ARRDC3/CALCRL/CXCL10/GNG2/HTR4/HTR7/LPAR1/MRAP2/PTGER2/PTGER4/PTGFR/PTGIR/RAMP3/RXFP2/S1PR3,22,1.19565217391304
BP,GO:0002040,sprouting angiogenesis,22/1175,196/18986,0.112244897959184,1.81368649587495,2.94104612884221,0.00500742755284828,0.0945979588473395,0.0834824312322575,ADAMTS9/BMP4/CARD10/CREB3L1/CRIPTO/EGR3/FLT1/FUT1/HDAC9/KLF2/LEF1/MIR30B/MIR30C1/MIR30E/NGFR/NRP1/PARVA/PTGS2/SPRED1/TGFBR3/THBS1/VEGFC,22,1.12244897959184
BP,GO:0050954,sensory perception of mechanical stimulus,22/1175,196/18986,0.112244897959184,1.81368649587495,2.94104612884221,0.00500742755284828,0.0945979588473395,0.0834824312322575,BARHL1/BSND/CHRNA10/CLIC5/CNTN5/CXCL12/ESPN/ESPNL/GRXCR2/KCNQ3/KCNQ4/KIT/LOXHD1/MYO3B/MYO7B/NAV2/POU4F2/PTPRQ/RIPOR2/SLC26A4/STRC/USH1C,22,1.12244897959184
BP,GO:0048839,inner ear development,22/1175,202/18986,0.108910891089109,1.75981461975985,2.7884918070306,0.00711430446376474,0.1172856651252,0.103504267879026,ALDH1A3/BMP4/CHRNA10/ESRP1/FGF10/FGF20/GRXCR2/HES1/HMX3/KCNQ4/LHX3/LIN7A/MAFB/MCOLN3/MSX1/MYO3B/PLPPR4/PTK7/SLC25A27/STRC/USH1C/WNT3A,22,1.08910891089109
BP,GO:0018108,peptidyl-tyrosine phosphorylation,22/1175,204/18986,0.107843137254902,1.7425615352524,2.73877715617327,0.00795991833030737,0.119664356832175,0.105603456585314,CAV1/CD36/CRIPTO/EFNA5/EGFR/EPHA7/ERBB4/FGF10/FLT1/FLT3/HES1/IL15/IL5/ITGB2/KIT/KITLG/LRP4/NRP1/PRNP/PTK2/SAMSN1/ZFYVE28,22,1.07843137254902
BP,GO:0018212,peptidyl-tyrosine modification,22/1175,206/18986,0.106796116504854,1.72564346209461,2.689609221753,0.008885676676149,0.125956263180236,0.11115604614879,CAV1/CD36/CRIPTO/EFNA5/EGFR/EPHA7/ERBB4/FGF10/FLT1/FLT3/HES1/IL15/IL5/ITGB2/KIT/KITLG/LRP4/NRP1/PRNP/PTK2/SAMSN1/ZFYVE28,22,1.06796116504854
BP,GO:0006836,neurotransmitter transport,22/1175,209/18986,0.105263157894737,1.70087346024636,2.61685547060893,0.0104362784590369,0.137900473407224,0.121696777905035,CADPS2/CASK/CPLX4/DOC2A/DYSF/GPR158/GRM4/KCNMB4/LIN7A/PPFIA2/RAB3B/RIMS1/RIMS3/SLC38A1/SLC38A2/SLC4A8/SLC6A12/STX1A/SV2A/SV2C/SYN2/SYT11,22,1.05263157894737
BP,GO:0007626,locomotory behavior,22/1175,213/18986,0.103286384976526,1.66893217460793,2.52165186965262,0.0128351259939827,0.156612361026346,0.138209965826034,ALDH1A3/ANKFN1/APBA1/APBA2/ARRDC3/CCND2/CNTN1/CXCL12/DMRT3/EGR1/ELAVL4/GLRA1/GRM1/GRM6/KCND2/MCOLN3/MEIS1/NAV2/NR4A2/PAK6/RASD2/ZMPSTE24,22,1.03286384976526
BP,GO:0050679,positive regulation of epithelial cell proliferation,22/1175,216/18986,0.101851851851852,1.64575256107171,2.45155114893217,0.0149077563526603,0.169330217405271,0.149433438124086,BMP4/C5AR1/CCL24/CCL5/CCND1/CXCL12/EGFR/EGR3/F3/FGF10/HRAS/IRS2/NODAL/NOG/NRP1/OSR2/PTPRN/ST8SIA1/TNFSF12/TWIST1/WNT3A/ZNF703,22,1.01851851851852
BP,GO:0048167,regulation of synaptic plasticity,22/1175,220/18986,0.1,1.61582978723404,2.35975143148103,0.0180735275801573,0.190597538188724,0.168201788587801,ADORA1/CAMK2D/CNTN4/EGR2/F2R/GRIK2/HRAS/KCNQ3/KIT/KRAS/LILRB2/MIR30B/NFATC4/NOG/NTRK2/PDE9A/PRNP/PTGS2/RASGRF1/SLC38A1/SORCS2/TSHZ3,22,1
BP,GO:0051651,maintenance of location in cell,22/1175,224/18986,0.0982142857142857,1.58697568389058,2.2697845528449,0.0217427639250425,0.207254580034209,0.182901580923095,ANK3/CAMK2D/CAV1/CCR5/CXCL10/DZIP1/F2R/GP9/HK2/HRC/ITPR2/JPH2/PGR/PLCB4/PLCH1/RYR1/S100A8/S100A9/SLC8A1/SYNE1/TMEM38A/TRPC1,22,0.982142857142857
BP,GO:1901654,response to ketone,22/1175,224/18986,0.0982142857142857,1.58697568389058,2.2697845528449,0.0217427639250425,0.207254580034209,0.182901580923095,A2M/ADCY6/CAV1/CYBB/DSG2/EFNA5/EGFR/FOSB/GABRB1/GNG2/GPI/ITGAM/KLF2/MSTN/NCF1/PTGER2/PTGER4/PTGFR/TGFBR3/THBS1/TNC/UGT3A2,22,0.982142857142857
BP,GO:0060541,respiratory system development,22/1175,225/18986,0.0977777777777778,1.57992245862884,2.2475702635018,0.0227443624811571,0.210775125741028,0.186008452555957,ALDH1A3/BMP4/CCN2/CRISPLD2/EGFR/EPAS1/FGF10/HES1/KLF2/KRAS/LEF1/LHX3/MSX1/NODAL/NOG/PGR/PTK7/RSPO2/SIM2/SPEF2/SPRY1/TNC,22,0.977777777777778
BP,GO:0050953,sensory perception of light stimulus,22/1175,226/18986,0.0973451327433628,1.57293165128978,2.22546464918374,0.0237811746519029,0.215629650852341,0.190292557241815,CLIC5/CNGA1/CPLX4/CRYBA2/CRYGN/EPAS1/GLRA1/GRK1/GRM6/LAMB2/MYO3B/PDE6H/RAX/RGS9BP/RIMS1/RPE65/SEMA5B/SFRP5/TIMP3/USH1C/VSX1/ZIC2,22,0.973451327433628
BP,GO:0048705,skeletal system morphogenesis,22/1175,232/18986,0.0948275862068965,1.53225238444607,2.09505165147825,0.0307830358798775,0.242643663182061,0.214132346747872,ALX1/ALX4/ARID5B/BMP4/CCN2/COL13A1/DLX2/FOXC1/GSC/HOXB7/MSX1/NDST1/NODAL/NOG/OSR2/PAX5/PHOSPHO1/SOX5/SPEF2/TWIST1/UNCX/ZMPSTE24,22,0.948275862068966
BP,GO:0016358,dendrite development,22/1175,239/18986,0.0920502092050209,1.48737469954598,1.94749397815139,0.0407970707971379,0.275773515838237,0.243369348051118,CAPRIN2/CDKL5/CELSR2/CSMD3/CUX2/ELAVL4/EPHB1/GPRASP3/HECW1/IGF2BP1/LPAR1/LRP4/LZTS3/MAP6/MAPK8IP2/MCF2/NEUROG3/NFATC4/NRP1/PACSIN1/PPFIA2/SYNE1,22,0.920502092050209
BP,GO:0048754,branching morphogenesis of an epithelial tube,21/1175,158/18986,0.132911392405063,2.14762186910854,3.72053458920263,0.000755877009758946,0.0292290970170757,0.0257945954800866,BMP4/COL4A1/ESR1/FGF10/FOXD1/HOXB7/HS3ST3A1/KRAS/LEF1/MAGED1/MET/NFATC4/NOG/NRP1/PGR/PLXND1/RSPO2/SPRY1/TIE1/TMEM59L/TNC,21,1.32911392405063
BP,GO:0007605,sensory perception of sound,21/1175,169/18986,0.124260355029586,2.00783583029082,3.38016605657344,0.00179253506408637,0.0481673890438924,0.0425075846507784,BARHL1/BSND/CHRNA10/CLIC5/CNTN5/ESPN/ESPNL/GRXCR2/KCNQ3/KCNQ4/KIT/LOXHD1/MYO3B/MYO7B/NAV2/POU4F2/PTPRQ/RIPOR2/SLC26A4/STRC/USH1C,21,1.24260355029586
BP,GO:0003205,cardiac chamber development,21/1175,172/18986,0.122093023255814,1.97281543790203,3.29180567613258,0.00222843814566613,0.0560744561990594,0.049485549060088,ADAMTS1/ADGRG6/BMP4/CCN1/CPE/FOXC1/HES1/HEYL/ISL1/MESP1/NDST1/NOG/NRP1/PARVA/PLXND1/POU4F1/PRDM1/PTK7/TGFBR3/TNNC1/ZMPSTE24,21,1.22093023255814
BP,GO:0015698,inorganic anion transport,21/1175,174/18986,0.120689655172414,1.95013939838591,3.23388482334649,0.00256628010042812,0.0597171108325287,0.0527001814754895,ANO5/ANO6/BSND/CLIC5/GABRA1/GABRA4/GABRB1/GABRD/GABRE/GLRA1/KCNK1/NMUR1/P2RX5/SLC12A1/SLC25A27/SLC26A11/SLC26A4/SLC4A3/SLC4A4/SLC4A8/SLC4A9,21,1.20689655172414
BP,GO:0042129,regulation of T cell proliferation,21/1175,182/18986,0.115384615384615,1.86441898527005,3.00964278173115,0.00438025519356133,0.0862762624080113,0.0761385576519294,BMP4/CARD11/CCL5/CD6/CD86/CR1/HES1/HHLA2/HLA-DRB1/IL15/IL23R/KITLG/LILRB2/MIR30B/PLA2G2D/PLA2G2F/PRNP/RASAL3/RIPOR2/SCGB1A1/TNFRSF14,21,1.15384615384615
BP,GO:0071248,cellular response to metal ion,21/1175,183/18986,0.114754098360656,1.85423090338333,2.98240990372055,0.00466793142763577,0.0909209310293944,0.0802374645787372,ABCC9/ALOX15/ALOX5AP/ANK3/CACNA1H/CAMK2D/CPNE5/CPNE8/CYBB/FOSB/GLRA1/HVCN1/KCNQ3/MT3/MYOG/NFATC4/NPTX1/PRNP/PTGS2/RASA4/RYR1,21,1.14754098360656
BP,GO:1904018,positive regulation of vasculature development,21/1175,192/18986,0.109375,1.76731382978723,2.7446951263125,0.00803036914258644,0.120318265871402,0.106180529463679,ADAM12/C3/C3AR1/C5AR1/CCL24/CXCL12/CXCL8/CYBB/F3/FLT1/FUT1/HIPK1/HK2/ISL1/MIR30B/NODAL/NRP1/THBS1/TIE1/TNFSF12/TWIST1,21,1.09375
BP,GO:0043087,regulation of GTPase activity,21/1175,193/18986,0.10880829015544,1.75815676331165,2.71906564958179,0.00850217050735559,0.124731669328753,0.110075345537068,ARAP3/ASAP3/CCL24/CDKL5/EFNA5/F2R/FGD5/HRAS/MET/NTRK2/PIP5K1A/PTK2/RAP1GAP/RASA4/RASGRF1/RIPOR2/S100A10/SYDE1/SYDE2/TBC1D2/TBC1D30,21,1.0880829015544
BP,GO:0045664,regulation of neuron differentiation,21/1175,194/18986,0.108247422680412,1.74909409958324,2.69358584763807,0.00899619473194552,0.127180075525004,0.112236057083044,BCL11B/BMP4/BRINP3/CNTN4/CXCL12/DLX2/EDNRB/ESRP1/FGF20/HES1/HEYL/ISL1/MEIS1/NEUROG3/OLIG2/POU4F2/RAP1GAP/SOCS2/SOX3/TLX3/WNT3A,21,1.08247422680412
BP,GO:0055001,muscle cell development,21/1175,205/18986,0.102439024390244,1.65524026984951,2.42269217676119,0.0161140716616128,0.179542167094114,0.158445454852924,ACTN2/ALPK3/BMP4/HDAC9/HES1/ISL1/MEGF10/MEIS1/MYL9/MYLK3/MYOG/NEBL/NFATC4/OBSCN/PGM5/PLEC/RGS2/RYR1/SLC8A1/SYPL2/ZMPSTE24,21,1.02439024390244
BP,GO:0022408,negative regulation of cell-cell adhesion,21/1175,207/18986,0.101449275362319,1.63924761023743,2.37518880217236,0.0177874996006391,0.190597538188724,0.168201788587801,BMP4/CD74/CD86/CD9/CR1/CTSG/CXCL12/FGL1/HLA-DRB1/ILDR2/LILRB2/MIR30B/PLA2G2D/PLA2G2F/PRNP/PTK2/RGCC/RIPOR2/SCGB1A1/TNFRSF14/ZNF703,21,1.01449275362319
BP,GO:0007601,visual perception,21/1175,222/18986,0.0945945945945946,1.52848763657274,2.0343641274651,0.035019537857931,0.254970187718557,0.225010469801367,CLIC5/CNGA1/CPLX4/CRYBA2/CRYGN/EPAS1/GLRA1/GRK1/GRM6/LAMB2/MYO3B/PDE6H/RAX/RGS9BP/RIMS1/RPE65/SEMA5B/SFRP5/TIMP3/VSX1/ZIC2,21,0.945945945945946
BP,GO:0010810,regulation of cell-substrate adhesion,21/1175,223/18986,0.0941704035874439,1.52163343192443,2.01255052616129,0.0365003400511469,0.262025795577483,0.231237023789018,ALOX15/CASK/CCN1/CD36/CEACAM6/COL26A1/EFNA5/FBLN2/FERMT1/FUT1/HACD1/NRP1/ONECUT1/PTK2/PTPRO/S100A10/SKAP1/SPOCK1/SPOCK2/THBS1/VIT,21,0.941704035874439
BP,GO:0032409,regulation of transporter activity,21/1175,225/18986,0.0933333333333333,1.50810780141844,1.96924255670578,0.0396001970871924,0.271319767452109,0.239438927692146,ACTN2/ANK3/CACNG5/CAMK2D/CAV1/CCL2/FGF13/FXYD2/GEM/GPR35/HRC/JPH2/LRRC52/MAPK8IP2/MIR30C1/MIR326/MMP9/OPRM1/TCAF2/TESC/TRPC6,21,0.933333333333333
BP,GO:1990868,response to chemokine,20/1175,102/18986,0.196078431372549,3.16829370045891,5.63963867676951,3.69690823481245e-06,0.00074777078487995,0.000659905603533931,ACKR3/CCL13/CCL2/CCL20/CCL23/CCL24/CCL5/CCR4/CCR5/CXCL1/CXCL10/CXCL12/CXCL5/CXCL6/CXCL8/ENTREP1/FOXC1/GPR17/GPR35/RIPOR2,20,1.96078431372549
BP,GO:1990869,cellular response to chemokine,20/1175,102/18986,0.196078431372549,3.16829370045891,5.63963867676951,3.69690823481245e-06,0.00074777078487995,0.000659905603533931,ACKR3/CCL13/CCL2/CCL20/CCL23/CCL24/CCL5/CCR4/CCR5/CXCL1/CXCL10/CXCL12/CXCL5/CXCL6/CXCL8/ENTREP1/FOXC1/GPR17/GPR35/RIPOR2,20,1.96078431372549
BP,GO:0006821,chloride transport,20/1175,128/18986,0.15625,2.52473404255319,4.44560987209061,0.000114859599138083,0.00888303870392906,0.00783925654179266,ANO5/ANO6/BSND/CLIC5/GABRA1/GABRA4/GABRB1/GABRD/GABRE/GLRA1/KCNK1/NMUR1/P2RX5/SLC12A1/SLC25A27/SLC26A11/SLC26A4/SLC4A3/SLC4A8/SLC4A9,20,1.5625
BP,GO:0071675,regulation of mononuclear cell migration,20/1175,147/18986,0.136054421768707,2.19840787378781,3.74640289440077,0.000741829582085094,0.0292290970170757,0.0257945954800866,ANO6/C3AR1/C5AR1/CCL2/CCL20/CCL5/CCN3/CD200R1/CD9/CXCL10/CXCL12/FPR2/MADCAM1/MSTN/PDGFD/PTK2/RIPOR2/SLAMF8/THBS1/TNFRSF14,20,1.36054421768708
BP,GO:0050730,regulation of peptidyl-tyrosine phosphorylation,20/1175,162/18986,0.123456790123457,1.99485158917783,3.26617861087294,0.00245730569998974,0.0584749804355024,0.0516040049119064,CAV1/CD36/CRIPTO/EFNA5/EGFR/EPHA7/ERBB4/FGF10/FLT3/HES1/IL15/IL5/ITGB2/KIT/KITLG/LRP4/NRP1/PRNP/SAMSN1/ZFYVE28,20,1.23456790123457
BP,GO:0070665,positive regulation of leukocyte proliferation,20/1175,166/18986,0.120481927710843,1.94678287618559,3.14684035731878,0.00326915101598991,0.071635271637879,0.0632179246907874,CARD11/CCL5/CD6/CD74/CD86/FGF10/HES1/HHLA2/IL15/IL23R/IL5/IL5RA/IRS2/KIT/KITLG/LILRB2/MIR30B/PTK2/RASAL3/WNT3A,20,1.20481927710843
BP,GO:0031345,negative regulation of cell projection organization,20/1175,188/18986,0.106382978723404,1.71896785875962,2.54455979001941,0.0126995377612604,0.156044086650627,0.137708465296107,ADCY6/EPHA7/FGF13/HES1/LPAR1/LRP4/MCF2/MIR30B/MT3/NEO1/NFATC4/NR2F1/NRP1/PRNP/PTPRO/RAP1GAP/SPOCK1/TBC1D30/VIM/WNT3A,20,1.06382978723404
BP,GO:0045766,positive regulation of angiogenesis,20/1175,189/18986,0.105820105820106,1.70987279072385,2.51911064827048,0.0134046798109445,0.162057956610936,0.143015688533465,ADAM12/C3/C3AR1/C5AR1/CCL24/CXCL8/CYBB/F3/FLT1/FUT1/HIPK1/HK2/ISL1/MIR30B/NODAL/NRP1/THBS1/TIE1/TNFSF12/TWIST1,20,1.05820105820106
BP,GO:0051701,biological process involved in interaction with host,20/1175,204/18986,0.0980392156862745,1.58414685022945,2.15449895167975,0.0281545582444952,0.229573303857546,0.202597791596945,AXL/CAV1/CCR5/CD74/CD86/CIITA/CLEC5A/CR1/CR2/CXCL8/EGFR/HLA-DRB1/IFIT1/ITGB7/MID2/MIR30C1/NRP1/SIGLEC1/TNFRSF14/TRIM22,20,0.980392156862745
BP,GO:2000241,regulation of reproductive process,20/1175,207/18986,0.0966183574879227,1.56118820022613,2.0851512117398,0.0321946396083942,0.24680992667718,0.217809062503315,BMP4/CACNA1H/DEFB1/EDNRB/ESR1/GLRA1/HORMAD1/HVCN1/INTS13/IRGC/KIT/LFNG/MAEL/MSX1/NODAL/OVGP1/SEMG1/STRA8/SYDE1/UNC5C,20,0.966183574879227
BP,GO:0044703,multi-organism reproductive process,20/1175,210/18986,0.0952380952380952,1.53888551165147,2.01690154522847,0.0366523716857224,0.262120757759805,0.231320827646436,CLIC5/DSG2/ESR1/FOSB/HMX3/LDOC1/MMP9/NODAL/OVGP1/PGR/PRDM1/PTGFR/PTGS2/RGS2/SCGB1A1/SEMG1/SLC38A1/SLC38A2/SYDE1/TCF23,20,0.952380952380952
BP,GO:0070098,chemokine-mediated signaling pathway,19/1175,93/18986,0.204301075268817,3.30115762983299,5.71370038578697,3.40257185474528e-06,0.00074777078487995,0.000659905603533931,ACKR3/CCL13/CCL2/CCL20/CCL23/CCL24/CCL5/CCR4/CCR5/CXCL1/CXCL10/CXCL12/CXCL5/CXCL6/CXCL8/ENTREP1/FOXC1/GPR17/GPR35,19,2.04301075268817
BP,GO:1990266,neutrophil migration,19/1175,108/18986,0.175925925925926,2.84266351457841,4.93241949752776,3.22628131586179e-05,0.00368848118263416,0.00325507421547703,C3AR1/C5AR1/CD74/CD99/CXCL1/CXCL10/CXCL5/CXCL6/CXCL8/DNM1L/ITGA1/ITGB2/MCOLN2/RIPOR2/S100A12/S100A8/S100A9/SLAMF8/TREM1,19,1.75925925925926
BP,GO:0071774,response to fibroblast growth factor,19/1175,128/18986,0.1484375,2.39849734042553,4.07754625342886,0.000332024499930603,0.0174611684513504,0.0154094317915161,CCL2/CCL5/CCN2/CREB3L1/CRIPTO/CXCL8/EGR3/FGF10/FGF20/FLRT2/MIR339/NDST1/NGFR/NOG/SCGB1A1/SPRY1/THBS1/TNC/TRIM71,19,1.484375
BP,GO:0009581,detection of external stimulus,19/1175,144/18986,0.131944444444444,2.13199763593381,3.50221939195163,0.00143924836942252,0.0435000412344426,0.0383886634046211,ADORA1/CHRNA10/CXCL12/EPHB1/GRIK2/GRK1/GRM6/KIT/NGFR/PKD1L1/PKD1L3/PKD2L1/PLEKHB1/PTK2/PTPRQ/RGS9BP/RPE65/SEMA5B/STRC,19,1.31944444444444
BP,GO:0007269,neurotransmitter secretion,19/1175,146/18986,0.13013698630137,2.10279218886622,3.43565654759983,0.00169460657359354,0.0471531003731663,0.0416124777664936,CADPS2/CASK/CPLX4/DOC2A/DYSF/GPR158/GRM4/KCNMB4/LIN7A/PPFIA2/RIMS1/RIMS3/SLC38A2/SLC4A8/STX1A/SV2A/SV2C/SYN2/SYT11,19,1.3013698630137
BP,GO:0009582,detection of abiotic stimulus,19/1175,146/18986,0.13013698630137,2.10279218886622,3.43565654759983,0.00169460657359354,0.0471531003731663,0.0416124777664936,ADORA1/CHRNA10/CXCL12/EPHB1/GRIK2/GRK1/GRM6/KIT/NGFR/PKD1L1/PKD1L3/PKD2L1/PLEKHB1/PTK2/PTPRQ/RGS9BP/RPE65/SEMA5B/STRC,19,1.3013698630137
BP,GO:0099643,signal release from synapse,19/1175,146/18986,0.13013698630137,2.10279218886622,3.43565654759983,0.00169460657359354,0.0471531003731663,0.0416124777664936,CADPS2/CASK/CPLX4/DOC2A/DYSF/GPR158/GRM4/KCNMB4/LIN7A/PPFIA2/RIMS1/RIMS3/SLC38A2/SLC4A8/STX1A/SV2A/SV2C/SYN2/SYT11,19,1.3013698630137
BP,GO:0072073,kidney epithelium development,19/1175,153/18986,0.124183006535948,2.00658601029064,3.21082720926005,0.00291062668509116,0.0661422174908538,0.0583703199361844,BMP4/EDNRB/EPHA7/FOXC1/FOXD1/HES1/HEYL/HOXB7/HS3ST3A1/KLF15/LAMB2/MAGED1/MAGI2/NOG/PTPRO/SIM1/SPRY1/TMEM59L/WWTR1,19,1.24183006535948
BP,GO:0072006,nephron development,19/1175,160/18986,0.11875,1.91879787234043,2.99765071189195,0.00478285893680324,0.0924744674582656,0.0816084560850057,BMP4/EDNRB/EGR1/ERBB4/FOXC1/FOXD1/HES1/HEYL/HOXB7/HS3ST3A1/KLF15/LAMB2/MAGED1/MAGI2/NOG/PDGFD/PTPRO/TMEM59L/WWTR1,19,1.1875
BP,GO:0050729,positive regulation of inflammatory response,19/1175,162/18986,0.117283950617284,1.89510900971894,2.93871561723069,0.0054707376405652,0.0992089974197669,0.0875516597359419,ALOX5AP/C3/CCL24/GBP5/GSDMD/IL15/IL16/IL17RA/MAP3K8/MAPK13/NKG7/NLRP12/PTGER4/PTGS2/S100A12/S100A8/S100A9/TLR7/TNFRSF11A,19,1.17283950617284
BP,GO:0035051,cardiocyte differentiation,19/1175,167/18986,0.11377245508982,1.83836921900879,2.79495854853923,0.00755055421162776,0.119664356832175,0.105603456585314,ACTN2/ALPK3/BMP4/EGFR/HES1/ISL1/MEIS1/MESP1/MYLK3/NEBL/PLEC/RGS2/SLC8A1/SPRY1/SYNE1/TGFBR3/TWIST1/WNT3A/ZMPSTE24,19,1.1377245508982
BP,GO:0051250,negative regulation of lymphocyte activation,19/1175,169/18986,0.112426035502959,1.81661337026312,2.73882780562677,0.00854399966404899,0.124731669328753,0.110075345537068,AXL/BMP4/CD74/CD86/CR1/CTSG/FGL1/HLA-DRB1/ILDR2/LILRB2/MICA/MIR30B/PLA2G2D/PLA2G2F/PRNP/RIPOR2/SAMSN1/SCGB1A1/TNFRSF14,19,1.12426035502959
BP,GO:0030856,regulation of epithelial cell differentiation,19/1175,172/18986,0.11046511627907,1.78492825333993,2.65603441211162,0.0102290798889186,0.136189192748918,0.12018657756227,BMP4/CAV1/CCND1/ESRP1/FGF10/FOXC1/HES1/KRAS/LEF1/MESP1/MMP9/MSX1/NKX6-3/NODAL/PRKCH/S1PR3/SPRED1/SPRY1/WWTR1,19,1.1046511627907
BP,GO:0032635,interleukin-6 production,19/1175,177/18986,0.107344632768362,1.73450655126818,2.52161939337849,0.0136185586696365,0.16389016028288,0.144632603093888,BPI/CD200R1/CD36/CD74/F2R/HGF/IL16/IL17RA/IL17RC/ISL1/KLF2/LILRB2/MAPK13/NLRP12/ORM1/SPON2/SYT11/TLR7/TWIST1,19,1.07344632768362
BP,GO:0032675,regulation of interleukin-6 production,19/1175,177/18986,0.107344632768362,1.73450655126818,2.52161939337849,0.0136185586696365,0.16389016028288,0.144632603093888,BPI/CD200R1/CD36/CD74/F2R/HGF/IL16/IL17RA/IL17RC/ISL1/KLF2/LILRB2/MAPK13/NLRP12/ORM1/SPON2/SYT11/TLR7/TWIST1,19,1.07344632768362
